,Adresse,Antall etasjer,Areal til energisentral,Bebygd areal,Bruksareal,Byggeår,Bygningsstandard,Bygningstype,Energibrønn,Energikarakter,Energiområde,Fjernes,Fjernvarme,Fjernvarme i nye bygg,Høyde,Kulturminne,Latitude,Longitude,Mye fjernvarme og sol,Ny bygningsstandard,Oppvarmingskarakter,Plan,Polygon,Referansesituasjon,Scenario,Solcelleareal,Solceller,air_water_heatpump_compressor,air_water_heatpump_extracted_from_air,air_water_heatpump_peak,air_water_heatpump_size,cooling,cooling_compressor,cooling_compressor_max,cooling_compressor_sum,cooling_covered,cooling_covered_max,cooling_covered_sum,cooling_max,cooling_peak,cooling_pump_size,cooling_sum,dhw_max,dhw_sum,district_heating_covered,district_heating_covered_max,district_heating_covered_sum,district_heating_not_covered,district_heating_not_covered_max,district_heating_not_covered_sum,electric_balance_max,electric_balance_sum,electric_vehicle_demand,elspecific_max,elspecific_sum,geoenergy_borehole_meters,geoenergy_compressor,geoenergy_extracted_from_wells,geoenergy_heatpump_size,geoenergy_peak,heating_balance_max,heating_balance_sum,solar_production,solar_production_max,solar_production_sum,spaceheating_max,spaceheating_sum,total_balance,total_balance_max,total_balance_sum
268,,2.0,,,234.0,1989.0,Lite energieffektiv,Andre,,,D,,,,8.0,,63.4083103308383,10.3977984930384,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.397649285316882 63.40828036917991,10.397910280595738 63.40825681129635,10.397947787813084 63.4083402836093,10.397686592923156 63.40836384323144,10.397649285316882 63.40828036917991",,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.775769553,4665.007431278999,,7.7368954806,18348.049976373,,0.0,0.0,6.2,32135.45,,6.2048477322,32135.7797075718,,,,,,0.0,0.0,,,,6.991094214,13683.042545093998,[2.25 2.23 2.22 ... 3.29 3.05 2.88],6.2,32135.45
269,,1.0,,,118.0,1985.0,Lite energieffektiv,Andre,,,D,S1S2,,,6.0,,63.407400046746,10.4003899736231,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.400644222544198 63.40763661619266,10.400599170120485 63.40764082761551,10.400552925387975 63.40764523077645,10.400506476169648 63.407649545500284,10.400460032538067 63.40765395031098,10.400413782164744 63.40765826332442,10.400368530660435 63.40766247724843,10.400333445362119 63.407665782571414,10.400100645865614 63.40716673338598,10.400135728723614 63.40716342715641,10.400180780456882 63.40715921587417,10.40022703005455 63.40715490292985,10.400273472907788 63.4071504981885,10.400319921346998 63.407146183534095,10.400366170904462 63.40714187054432,10.400411417836926 63.40713756747105,10.400446506226412 63.407134351266684,10.400679305921766 63.40763330983379,10.400644222544198 63.40763661619266",,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.391200031,2352.4396448330003,,3.9015113962,9252.435458171001,,0.0,0.0,3.13,16205.32,,3.1289403094000003,16205.222245698598,,,,,,0.0,0.0,,,,3.5254235780000003,6899.995813338,[1.14 1.12 1.12 ... 1.66 1.54 1.45],3.13,16205.32
270,,1.0,,,965.0,1960.0,Lite energieffektiv,Andre,,,D,S1S2,,,6.0,,63.407400046746,10.4003899736231,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.400644222544198 63.40763661619266,10.400599170120485 63.40764082761551,10.400552925387975 63.40764523077645,10.400506476169648 63.407649545500284,10.400460032538067 63.40765395031098,10.400413782164744 63.40765826332442,10.400368530660435 63.40766247724843,10.400333445362119 63.407665782571414,10.400100645865614 63.40716673338598,10.400135728723614 63.40716342715641,10.400180780456882 63.40715921587417,10.40022703005455 63.40715490292985,10.400273472907788 63.4071504981885,10.400319921346998 63.407146183534095,10.400366170904462 63.40714187054432,10.400411417836926 63.40713756747105,10.400446506226412 63.407134351266684,10.400679305921766 63.40763330983379,10.400644222544198 63.40763661619266",,,,,,,,,,0.0,,,,,,,0.0,0.0,,3.1992205924999997,19238.171671727498,,31.9064279435,75666.1035350425,,0.0,0.0,,0.0,,25.5883677845,132525.75819575548,,,,,,0.0,0.0,,,0.0,28.830794515,56427.931863315,[nan nan nan ... nan nan nan],,0.0
271,,2.0,,,474.0,1995.0,Lite energieffektiv,Leilighet,,,D,,,,8.0,,63.406828778202,10.4015514377193,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.401473741095247 63.406990582055215,10.401426529718014 63.40698228886881,10.401328361808229 63.406964939660405,10.40134240344461 63.40694900328959,10.40136099267201 63.406927816449425,10.401390775837923 63.40689386287293,10.401409366988183 63.406872676090096,10.40141999708231 63.40686072294876,10.401438588188661 63.40683953616172,10.4014695000813 63.406804135259556,10.401488292118119 63.40678294595362,10.40150042685411 63.406769003697356,10.401519012235896 63.406747726796574,10.401581243008149 63.406677010919125,10.401679211234168 63.4066943616292,10.401779394465395 63.40671196082174,10.401724340450189 63.406774694718486,10.401473741095247 63.406990582055215",,,,,,,,,,0.0,,,,5.262690213869086,175.92204342190536,5.262690213869086,0.0,0.0,175.92204342190536,3.8766117492,19062.186021576,,15.506529757200001,53671.9521984516,,0.0,0.0,,0.0,,3.8403282342,18985.612635741,,,,,,0.0,0.0,,,0.0,12.0007503912,34609.7661768756,[nan nan nan ... nan nan nan],,0.0
272,,1.0,,,0.0,2016.0,Middels energieffektiv,Andre,,,C,,,,4.0,,63.4095074966222,10.3918996072427,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,Eksisterende,"10.391319448836144 63.40928455762723,10.391498415257589 63.40921279991474,10.391967417317428 63.40944781150063,10.39190828707702 63.40947154620141,10.392560602151065 63.409798573390006,10.392440768891008 63.409846687567274,10.391319448836144 63.40928455762723",,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,,,,0.0,0.0,[0. 0. 0. ... 0. 0. 0.],0.0,0.0
273,,1.0,,,240.0,2016.0,Middels energieffektiv,Andre,,,D,,,,8.0,,63.4033964421347,10.3932790315806,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,Eksisterende,"10.393109882116443 63.40330430191228,10.393229637152636 63.40329236277885,10.393345009093592 63.40328082510135,10.393448194870373 63.403488609340705,10.393332818546602 63.40350005705719,10.393213066261078 63.40351208630808,10.393109882116443 63.40330430191228",,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.7956610799999999,4784.623006439999,,5.720428104,13596.495706872,,0.0,0.0,5.77,29267.14,,5.76846384,29264.123057088003,,,,,,0.0,0.0,,,,4.955503728,8811.872700432,[2.3  2.27 2.26 ... 2.86 2.64 2.48],5.77,29267.14
274,,1.0,,,94.0,1010.0,Lite energieffektiv,Andre,,,D,,,,7.0,,63.4034201779934,10.3935835255395,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.39360638101364 63.40347225597454,10.39351890550509 63.40348100810219,10.393467425497926 63.40337738449462,10.393555101685104 63.40336862989524,10.39364815758636 63.40335937458252,10.39369963821923 63.40346299813009,10.39360638101364 63.40347225597454",,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.311633923,1873.977344189,,3.1079836546000004,7370.584178542999,,0.0,0.0,2.49,12909.710000000001,,2.4925456702,12909.244839793799,,,,,,0.0,0.0,,,,2.8083882740000004,5496.606834354,[0.91 0.89 0.89 ... 1.32 1.22 1.16],2.49,12909.710000000001
275,,1.0,,,125.0,1985.0,Lite energieffektiv,Andre,,,D,,,,6.0,,63.4075432516562,10.4001673313684,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.400043552035664 63.40748254274895,10.400136836974438 63.40747364011155,10.400225541041719 63.4074652308297,10.400291182579082 63.40760399062434,10.400202478098654 63.40761239994357,10.400108988111208 63.40762121509227,10.400043552035664 63.40748254274895",,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.4144068125,2491.9911491875,,4.1329569875,9801.3087480625,,0.0,0.0,,0.0,,3.3145554125000003,17166.5489890875,,,,,,0.0,0.0,,,0.0,3.7345588750000003,7309.317598875,[nan nan nan ... nan nan nan],,0.0
276,,,,,,,Veldig energieffektiv,,,,C,,,,7.0,,63.4038810775405,10.4010832811566,,,,Eksisterende,"10.401050368571534 63.4039240117111,10.401078439447446 63.403857794065125,10.401121035451114 63.40386142910887,10.401050368571534 63.4039240117111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,1.0,,,240.0,2019.0,Middels energieffektiv,Andre,,,D,,,,9.0,,63.4102758519063,10.3938946127459,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,Eksisterende,"10.393674320937125 63.41027333864419,10.393918818428672 63.410177690365764,10.394011448253544 63.410225169408555,10.394114965068148 63.4102782864283,10.39387047092999 63.41037402507782,10.393766755346427 63.41032090955265,10.393674320937125 63.41027333864419",,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.7956610799999999,4784.623006439999,,5.720428104,13596.495706872,,0.0,0.0,,0.0,,5.76846384,29264.123057088003,,,,,,0.0,0.0,,,0.0,4.955503728,8811.872700432,[nan nan nan ... nan nan nan],,0.0
278,,5.0,45.49,,4549.0,1998.0,Lite energieffektiv,Leilighet,,,D,,,,13.0,,63.406975724789,10.3942870857359,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.394473916913533 63.406691961919854,10.394482570188348 63.406791784071316,10.39452698671104 63.40679099177653,10.394540599605461 63.40694758624254,10.394383732859072 63.40695028318211,10.394386066781507 63.406977728101744,10.39443209052256 63.40697701020685,10.394433915286353 63.40699808659457,10.394496538248234 63.40699693709734,10.394509861334802 63.40715173905576,10.394467847214925 63.40715250821766,10.394476507714522 63.407252510441594,10.394101750531073 63.407259038554415,10.394093124435843 63.40715975406558,10.394048707191379 63.407160547115254,10.394035019576817 63.40700233692738,10.394146067292864 63.407000446621666,10.394142091980761 63.406955692655174,10.394079870826573 63.406956838784126,10.394066216045685 63.40679934723744,10.394109036972631 63.40679866001116,10.39410016765937 63.406698480133365,10.394473916913533 63.406691961919854",,,,,,,,,,0.0,,,,50.50628224238496,1688.3320158781594,50.50628224238496,0.0,0.0,1688.3320158781594,37.2040228842,182940.683991876,,148.8168857922,515092.2163518066,,0.0,0.0,36.86,182208.06999999998,,36.8558083067,182205.80565397852,,,,,,0.0,0.0,,,,115.1717585012,332151.53235993057,[18.94 14.75 13.26 ... 35.23 30.82 23.42],36.86,182208.06999999998
279,,2.0,,,316.0,2009.0,Middels energieffektiv,Andre,,,D,,,,7.0,,63.4094899924384,10.3923317415683,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,Eksisterende,"10.3923792521183 63.4095940641232,10.392105703686806 63.409458133579164,10.3921966432248 63.409421342739854,10.392284245204625 63.40938593044928,10.392557795960787 63.409521859823315,10.392470193890082 63.40955727228065,10.3923792521183 63.4095940641232",,,,,,,,,,0.0,,,,,,,0.0,0.0,,1.047620422,6299.753625146001,,7.5318970036,17902.0526807148,,0.0,0.0,,0.0,,7.595144056,38531.095358499195,,,,,,0.0,0.0,,,0.0,6.5247465752,11602.299055568801,[nan nan nan ... nan nan nan],,0.0
280,,3.0,14.49,,1449.0,1958.0,Lite energieffektiv,Butikk,,,D,S3S4,,,5.0,,63.4057822565066,10.3964097151291,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.396410751122277 63.40597998492212,10.396267869121575 63.40597779022465,10.396284607464374 63.40576192455762,10.39613050110506 63.405759480702415,10.396152666088492 63.4054739955363,10.396500951020188 63.40547947869868,10.396479524858814 63.405755352556035,10.396631423662246 63.40575772748244,10.396614498251425 63.40597377502591,10.396741953447778 63.405975850060855,10.396732324041684 63.40609488082257,10.396402058340598 63.40608949172956,10.396410751122277 63.40597998492212",,,,,,,,,,0.0,,,,,,,0.0,0.0,,5.0655798207,31151.0166228009,,45.7939906767,91232.3649703095,,0.0,0.0,,0.0,,43.1990887293,199920.5652478671,,,,,,0.0,0.0,,,0.0,41.469848217,60081.348347508596,[nan nan nan ... nan nan nan],,0.0
281,,,,,,,Veldig energieffektiv,,,,C,,,,10.0,,63.4089608341586,10.3951654790722,,,,Eksisterende,"10.39516431998037 63.408965430571776,10.395161775013536 63.408958870437715,10.395170342222817 63.40895820372938,10.39516431998037 63.408965430571776",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,3.0,,,751.0,1010.0,Lite energieffektiv,Andre,,,D,S3S4,,,6.0,,63.4092665765279,10.390291657708,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.390339467600043 63.40931195697905,10.39037334247261 63.409329131592145,10.390287478008796 63.4093632689618,10.390253398553181 63.40934600678655,10.390114286811306 63.40940130758598,10.389965032471457 63.40932574203224,10.390467260442694 63.40912633901842,10.390507907668196 63.40914685905347,10.390616513114336 63.40920190398636,10.390339467600043 63.40931195697905",,,,,,,,,,0.0,,,,,,,0.0,0.0,,2.4897561295,14971.882824318498,,24.8308055809,58886.262958359504,,0.0,0.0,19.91,103136.36999999998,,19.9138489183,103136.62632643769,,,,,,0.0,0.0,,,,22.437229721,43914.38013404101,[ 7.23  7.15  7.14 ... 10.56  9.77  9.25],19.91,103136.36999999998
283,,1.0,,,90.0,1996.0,Lite energieffektiv,Kontor,,,D,S2S3S4,,,6.0,,63.4092665765279,10.390291657708,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.390339467600043 63.40931195697905,10.39037334247261 63.409329131592145,10.390287478008796 63.4093632689618,10.390253398553181 63.40934600678655,10.390114286811306 63.40940130758598,10.389965032471457 63.40932574203224,10.390467260442694 63.40912633901842,10.390507907668196 63.40914685905347,10.390616513114336 63.40920190398636,10.390339467600043 63.40931195697905",,,,,,,,,,0.0,,,,2.2551577113515497,230.80853200073355,2.2551577113515497,0.0,0.0,230.80853200073355,0.210141999,1079.79586686,,2.6761832279999997,5614.203177306,,0.0,0.0,,0.0,,3.08372256,15645.336556599,,,,,,0.0,0.0,,,0.0,2.579252553,4534.407310446,[nan nan nan ... nan nan nan],,0.0
284,,2.0,17.33,,1733.0,1964.0,Lite energieffektiv,Andre,,,D,S3S4,,,6.0,,63.4062645252954,10.4010900973575,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.401110993573432 63.40602724394239,10.401230385014937 63.4060158409873,10.401474145114875 63.40652591156205,10.401231178979318 63.4065492088573,10.400990804890558 63.40657230157643,10.400822197441595 63.40621929763426,10.400710038157904 63.4059848569504,10.401073977586778 63.40594987162938,10.401110993573432 63.40602724394239",,,,,,,,,,0.0,,,,,,,0.0,0.0,,5.7453360485,34548.9652923355,,57.299315674700004,135885.3444831385,,0.0,0.0,45.95,237996.48,,45.9529962389,237997.03518470906,,,,,,0.0,0.0,,,,51.775924243000006,101336.379190803,[16.69 16.5  16.47 ... 24.37 22.56 21.34],45.95,237996.48
285,,2.0,,,368.0,1977.0,Lite energieffektiv,Andre,,,D,S3S4,,,6.0,,63.4062645252954,10.4010900973575,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.401110993573432 63.40602724394239,10.401230385014937 63.4060158409873,10.401474145114875 63.40652591156205,10.401231178979318 63.4065492088573,10.400990804890558 63.40657230157643,10.400822197441595 63.40621929763426,10.400710038157904 63.4059848569504,10.401073977586778 63.40594987162938,10.401110993573432 63.40602724394239",,,,,,,,,,0.0,,,,,,,0.0,0.0,,1.220013656,7336.421943208001,,12.1674253712,28855.052954296003,,0.0,0.0,,0.0,,9.7580511344,50538.3202238736,,,,,,0.0,0.0,,,0.0,10.994541328,21518.631011088,[nan nan nan ... nan nan nan],,0.0
286,,1.0,,,530.0,1974.0,Lite energieffektiv,Andre,,,D,S3S4,,,6.0,,63.4062645252954,10.4010900973575,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.401110993573432 63.40602724394239,10.401230385014937 63.4060158409873,10.401474145114875 63.40652591156205,10.401231178979318 63.4065492088573,10.400990804890558 63.40657230157643,10.400822197441595 63.40621929763426,10.400710038157904 63.4059848569504,10.401073977586778 63.40594987162938,10.401110993573432 63.40602724394239",,,,,,,,,,0.0,,,,,,,0.0,0.0,,1.7570848849999998,10566.042472555,,17.523737627,41557.549091785,,0.0,0.0,14.05,72785.93999999999,,14.053714949000002,72786.16771373099,,,,,,0.0,0.0,,,,15.83452963,30991.50661923,[5.11 5.05 5.04 ... 7.45 6.9  6.53],14.05,72785.93999999999
287,,,,,,,Veldig energieffektiv,,,,C,,,,7.0,,63.4030955152672,10.4014759546859,,,,Eksisterende,"10.401490239441136 63.40310009800948,10.401484471760336 63.403102130404065,10.401453152856497 63.40308431965151,10.401490239441136 63.40310009800948",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,2.0,,,634.0,1976.0,Lite energieffektiv,Andre,,,D,,,,6.0,,63.4036736729195,10.3946273468425,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.394438863454411 63.403574094904634,10.39467149792514 63.403544626616096,10.394815753574402 63.40377328301054,10.394583318219532 63.40380274991218,10.394438863454411 63.403574094904634",,,,,,,,,,0.0,,,,,,,0.0,0.0,,2.101871353,12639.379108679,,20.9623578406,49712.237970172995,,0.0,0.0,,0.0,,16.8114250522,87068.7364726518,,,,,,0.0,0.0,,,0.0,18.941682614,37072.858861494,[nan nan nan ... nan nan nan],,0.0
289,,3.0,,,594.0,1976.0,Lite energieffektiv,Hus,,,D,,,,6.0,,63.4046502005484,10.3948155974294,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.394855852136615 63.404759663073655,10.394639090854353 63.40475747035428,10.39464114053799 63.404717236202224,10.394644047131873 63.404661644068156,10.394696936500997 63.40466220445224,10.394699366586424 63.40461326015214,10.394674121469404 63.40461296744024,10.394677138396977 63.40455548960882,10.394679283523807 63.404513100411705,10.39493050273971 63.40451567463519,10.394928160724637 63.40455815548486,10.394926041760062 63.40460108325486,10.394884371760378 63.40460068288436,10.394883925086994 63.40460795753668,10.394913376748862 63.40460829880884,10.394911617708551 63.40464215698113,10.394882169598867 63.40464190574614,10.394880419831136 63.40467594316301,10.395033875093453 63.40467749704666,10.395031708253033 63.40471943772392,10.395029544991166 63.40476146843869,10.394855852136615 63.404759663073655",,,,,,,,,,0.0,,,,13.571875862068966,4150.4090896551725,13.571875862068966,0.0,0.0,4150.4090896551725,2.4060366198,11831.0320509282,,17.843013817200003,57014.5327217334,,0.0,0.0,4.81,23791.79,,4.8125632302,23792.096847320998,,,,,,0.0,0.0,,,,15.667135981200001,45183.5006708052,[2.47 1.93 1.73 ... 4.6  4.02 3.06],4.81,23791.79
290,,1.0,12.0,,1200.0,1985.0,Lite energieffektiv,Kultur,,,D,,,,13.0,,63.4039385626452,10.3919961158642,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.39248655061355 63.40398100125393,10.392485720822858 63.40400515541297,10.39248494611883 63.40403047674271,10.392484375626054 63.4040476271491,10.392484270819924 63.40405373217506,10.39150062390498 63.40404724553993,10.39150092776722 63.40404113884859,10.39150149884748 63.40402398845087,10.391502274418919 63.403998667133436,10.391503202754548 63.403968228782176,10.391504409389492 63.40393527350816,10.391505418611214 63.40390241076961,10.3915065479213 63.40387196992015,10.391507323478791 63.40384664860226,10.391507894546697 63.40382949820412,10.391507997562393 63.4038233931159,10.392491638803186 63.40382987970305,10.392491333160331 63.40383598633383,10.392490764675369 63.40385313680509,10.392489990129077 63.403878457240744,10.392488861861676 63.40390889810636,10.392488392634508 63.40392398357469,10.392487851626415 63.403941761691016,10.392486847105992 63.40397471448324,10.39248655061355 63.40398100125393",,,,,,,,,,0.0,,,,,,,0.0,0.0,,2.40135696,13643.053037040001,,30.65912376,89695.61742996,,0.0,0.0,35.78,168968.75,,35.77564284,168966.58696067997,,,,,,0.0,0.0,,,,28.488288599999997,76052.56439292,[11.48 11.36 11.15 ... 16.23 13.98 12.65],35.78,168968.75
291,,2.0,,,391.0,1941.0,Lite energieffektiv,Kontor,,,D,,,,7.0,,63.4053183748325,10.3961931047011,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.396031615823047 63.40524529333788,10.396392021620743 63.405257121817776,10.396380731165118 63.40532554221357,10.396369948815758 63.405392072666565,10.39599550618158 63.405379842320386,10.395996148676424 63.40537660429115,10.396014277219876 63.405246987992534,10.396031615823047 63.40524529333788",,,,,,,,,,0.0,,,,9.797407390427288,1002.7348445809646,9.797407390427288,0.0,0.0,1002.7348445809646,0.9129502400999999,4691.113154914,,11.6265293572,24390.593803629403,,0.0,0.0,13.4,67968.37,,13.397061343999999,67970.2954847801,,,,,,0.0,0.0,,,,11.2054194247,19699.4806487154,[4.37 4.36 4.39 ... 7.23 6.98 6.8 ],13.4,67968.37
292,,2.0,,,672.0,1966.0,Lite energieffektiv,Andre,,,D,S2,,,4.0,,63.4067466469588,10.4012047365829,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.401196582857311 63.40665277639297,10.401317972475576 63.406641263280626,10.40132267479299 63.40665145102481,10.401540742449416 63.40663082090394,10.401544319839605 63.40663850582609,10.401413441810483 63.40677973065857,10.401262941173815 63.40679386347508,10.401296263965266 63.40686525734062,10.401030150706813 63.40689030788823,10.40093067250226 63.40667782425949,10.401196582857311 63.40665277639297",,,,,,,,,,0.0,,,,,,,0.0,0.0,,2.227851024,13396.944418031999,,22.2187767648,52691.835829584,,0.0,0.0,17.82,92287.28,,17.8190498976,92287.3673653344,,,,,,0.0,0.0,,,,20.076988512,39294.891411552,[6.47 6.4  6.39 ... 9.45 8.75 8.28],17.82,92287.28
293,,2.0,,,366.0,1974.0,Lite energieffektiv,Andre,,,D,S2,,,4.0,,63.4067466469588,10.4012047365829,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.401196582857311 63.40665277639297,10.401317972475576 63.406641263280626,10.40132267479299 63.40665145102481,10.401540742449416 63.40663082090394,10.401544319839605 63.40663850582609,10.401413441810483 63.40677973065857,10.401262941173815 63.40679386347508,10.401296263965266 63.40686525734062,10.401030150706813 63.40689030788823,10.40093067250226 63.40667782425949,10.401196582857311 63.40665277639297",,,,,,,,,,0.0,,,,,,,0.0,0.0,,1.213383147,7296.550084821,,12.101298059400001,28698.232014326997,,0.0,0.0,,0.0,,9.7050182478,50263.6554400482,,,,,,0.0,0.0,,,0.0,10.934788386000001,21401.681929506,[nan nan nan ... nan nan nan],,0.0
